1;Yamile Cardona Maya;SISCO;In-Line Fiber-Optic Viscometer for Internal Combustion Engine Lubricant Oils;YAMILE CARDONA MAYA - CESAR AUGUSTO ISAZA MERINO - PEDRO IGNACIO TORRES TRUJILLO - ;10.1364/FIO.2014.FTu2B.2;2014;0747668X;Estados Unidos Digest of Technical Papers - IEEE International Conference on Consumer Electronics;IEEE Publications
3368;Sandra Juliet Clavijo Zapata;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Sobre el conocimiento cient°fico y la investigaci¢n narrativa en la escuela;SANDRA JULIET CLAVIJO ZAPATA - JOSE FEDERICO AGUDELO TORRES - ;10.47286/23461209.265;2019;23461209;Colombia KÇnosis;Universidad Cat¢lica de Oriente
3369;Sandra Juliet Clavijo Zapata;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;El Bullying en los escenarios educativos: una posibilidad de repensar el quehacer docente;JOSE FEDERICO AGUDELO TORRES - SANDRA JULIET CLAVIJO ZAPATA - ;NA;2018;7981015;Espacios;Sociacion de Profesionales y Tecnicos del CONICIT
3370;Sandra Juliet Clavijo Zapata;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Las personas sordas en la Universidad de Antioquia: Una ausencia que se cuestiona;SANDRA JULIET CLAVIJO ZAPATA - ;NA;2007;16578031;Colombia El µgora Usb;UNIVERSIDAD DE SAN BUENAVENTURA - 
3371;Sandra Juliet Clavijo Zapata;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Sobre la Evaluaci¢n Escolar y su êtica;SANDRA JULIET CLAVIJO ZAPATA - ;10.4067/S0718-07642018000500071;2018;7180764;Chile Informacion Tecnologica;Vicerroctoria De Investigacion Y Extension Centro De Informacion Tecnologica - 
3372;Sonia Ruth Quintero  Arrubla;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Formaci¢n en el Trabajo con Familias para la Educaci¢n en la Primera Infancia.;SONIA RUTH QUINTERO ARRUBLA - BAIRON JARAMILLO VALENCIA - LIBIA ELENA RAMIREZ ROBLEDO;;;;;
3373;Sonia Ruth Quintero  Arrubla;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Una mirada hacia la consolidaci¢n de la educaci¢n preescolar y el saber pedag¢gico de los agentes educativos.;SONIA RUTH QUINTERO ARRUBLA - ADRIANA MARIA GALLEGO HENAO - BAIRON JARAMILLO VALENCIA;;;;;
3374;Sonia Ruth Quintero  Arrubla;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;La formaci¢n integral delas maestras para la primera infancia: un reto inaplazable;SONIA RUTH QUINTERO ARRUBLA - BAIRON JARAMILLO VALENCIA - LIBIA ELENA RAMIREZ ROBLEDO;;;;;
3375;Sonia Ruth Quintero  Arrubla;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Actitud l£dica y lenguajes expresivos en la educaci¢n de la primera infancia.;SONIA RUTH QUINTERO ARRUBLA - LIBIA ELENA RAMIREZ ROBLEDO - BAIRON JARAMILLO VALENCIA;;;;;
3376;Sonia Ruth Quintero  Arrubla;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Avances cuantitativos de investigaci¢n en educaci¢n inicial y su relaci¢n con la did†ctica;SONIA RUTH QUINTERO ARRUBLA - LIBIA ELENA RAMIREZ ROBLEDO - BAIRON JARAMILLO VALENCIA;;;;;
3377;Sonia Ruth Quintero  Arrubla;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Formaci¢n en el Trabajo con Familias para la Educaci¢n en la Primera Infancia;SONIA RUTH QUINTERO ARRUBLA - BAIRON JARAMILLO VALENCIA - LIBIA ELENA RAMIREZ ROBLEDO;;;;;
3378;Sonia Ruth Quintero  Arrubla;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;La formaci¢n integral de las maestras para la primera infancia: un reto inaplazable.;BAIRON JARAMILLO VALENCIA - SONIA RUTH QUINTERO ARRUBLA - ADRIANA MARIA GALLEGO HENAO;;;;;
3379;Sonia Ruth Quintero  Arrubla;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Conocimiento de la did†ctica del inglÇs en docentes de educaci¢n preescolar;SONIA RUTH QUINTERO ARRUBLA - BAIRON JARAMILLO VALENCIA - LIBIA ELENA RAMIREZ ROBLEDO;;;;;
3380;Natalia Andrea Alzate Alzate;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;NA;NA;NA;NA;NA;NA;NA -  - 
3381;Natalia Andrea Alzate Alzate;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;La ense§anza de la matem†tica y su relaci¢n con los procesos de aprendizaje;NATALIA ANDREA ALZATE ALZATE - ;NA;2010;1239864;Colombia (0123-9864) Revista Fundaci¢n Universitaria Luis Amig¢;Fondo Editorial Funlam - 
3382;Natalia Andrea Alzate Alzate;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;NA;NA;NA;NA;NA;NA;NA -  - 
3383;Natalia Andrea Alzate Alzate;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Pol°tica educativa para la primera Infancia en Colombia frente a acciones efectivas del municipio de Medell°n;NATALIA ANDREA ALZATE ALZATE - ;NA;2010;20119690;Colombia Publicado En La Revista Facultad De Derecho-Fundaci¢n Universitaria Luis Amig¢;Fondo Editorial Fundacion Universitaria Luis Amigo - 
3384;Natalia Andrea Alzate Alzate;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;NA;NA;NA;NA;NA;NA;NA -  - 
3385;Natalia Andrea Alzate Alzate;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Concepto de lo social en la tradici¢n de los terciarios capuchinos y en la contemporaneidad;NATALIA ANDREA ALZATE ALZATE - ;NA;2010;1239864;Colombia (0123-9864) Revista Fundaci¢n Universitaria Luis Amig¢;Fondo Editorial Funlam - 
3386;Natalia Andrea Alzate Alzate;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Infancias migrantes: territorios - trayectos y desplazamientos en Montacerdos - de Cronwell Jara;NATALIA ANDREA ALZATE ALZATE;;;;;
3387;Natalia Andrea Alzate Alzate;EDUCACI‡N - INFANCIA Y LENGUAS EXTRANJERAS;Pombo: el poeta de los ni§os o un hÇroe cultural;NATALIA ANDREA ALZATE ALZATE - ;NA;2016;16579089;Colombia Infancias Im†genes;Editorial UD (Editorial Universidad Distrital Francisco JosÇ de Caldas) - 
3388;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Psicolog°a y Desarrollo Humano: Razones para una Nueva Manera de Pensar;NICOLASA MARIA DURAN PALACIO - ;NA;2014;21456569;Colombia Revista de Psicologia;Facultad De Humanidades Universidad Del Valle -  - 
3389;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Sentidos de Vida - Autodeterminaci¢n y Diversidad Funcional;NICOLASA MARIA DURAN PALACIO - MARIA VICTORIA RESTREPO TOBON - SANDRA ISABEL MEJIA ZAPATA;;;;;
3390;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Personalidad e Infracciones Frecuentes de Normas de Tr†nsito;NICOLASA MARIA DURAN PALACIO - NORMAN DARIO MORENO CARMONA - ;10.15332/s1794-9998.2016.0001.09;2016;17949998;Colombia Diversitas : Perspectivas En Psicolog°a;Departamento Publicaciones Universidad Santo Tomas - 
3391;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;La empat°a como condici¢n de posibilidad de la relaci¢n psicoterapÇutica. Un estudio hermenÇutico de los aportes de la tesis doctoral de Edith Stein y de la propuesta de la psicolog°a del s° mismo de Heinz Kohut;NICOLASA MARIA DURAN PALACIO - ;NA;2007;NA;Colombia Revista Humanitas. Revista Latinoamericana de psicolog°a Humanista - Existencial; -  - 
3392;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;La compleja evoluci¢n de la empat°a en las psicoterapias relacionales;NICOLASA MARIA DURAN PALACIO - ;NA;2007;1217887;Colombia Revista Universidad De San Buenaventura;UNIVERSIDAD DE SAN BUENAVENTURA -  - 
3393;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;La salud mental entre las fragilidades y las rupturas de v°nculos afectivos;NICOLASA MARIA DURAN PALACIO - ;NA;2015;0120386X;Colombia Revista Facultad Nacional De Salud P£blica; -  - 
3394;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;propuesta de formaci¢n en una psicolog°a cl°nico-estÇtica;NICOLASA MARIA DURAN PALACIO - SONIA NATALIA COGOLLO OSPINA - ;NA;2013;20075588;MÇxico Integraci¢n AcadÇmica En Psicolog°a; - 
3395;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Imaginando un saber sobre el Alma con Mar°a Zambrano;NICOLASA MARIA DURAN PALACIO - ;10.21501/23823410.1197;2014;22161201;Colombia Revista Colombiana De Ciencias Sociales;Fondo Editorial Fundacion Universitaria Luis Amigo -  - 
3396;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;El arte surrealista en la literatura latinoamericana: el caso Jorge Luis Borges - poema ;NICOLASA MARIA DURAN PALACIO - ;10.25057/21452776.70;2011;21452776;Colombia Psicoespacios; - 
3397;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;La Çtica del cuidado: Una voz diferente;NICOLASA MARIA DURAN PALACIO - ;10.21501/23823410.1476;2015;23823410;Colombia Revista Universitaria Luis Amig¢; -  - 
3398;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Problematizando la Psicolog°a del Desarrollo desde el Enfoque de las Capacidades de Martha Nussbaum;NICOLASA MARIA DURAN PALACIO - ;10.21501/16920945.1005;2013;16920945;Colombia PoiÇsis: Revista Electr¢nica de Psicolog°a Social;Departamento De Publicaciones Fundacion Universitaria Luis Amigo -  - 
3399;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Justicia organizacional - desempe§o laboral y discapacidad;NICOLASA MARIA DURAN PALACIO - MARIBEL PENA OCHOA - ;10.21501/22161201.1540;2016;22161201;Colombia Revista Colombiana De Ciencias Sociales;Fondo Editorial Fundacion Universitaria Luis Amigo
3400;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Compromiso Çtico-pol°tico de los profesionales de las Ciencias Sociales;NICOLASA MARIA DURAN PALACIO - ;10.21501/22161201.1578;2015;22161201;Colombia Revista Colombiana De Ciencias Sociales;Fondo Editorial Fundacion Universitaria Luis Amigo -  - 
3401;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;SITUACI‡N SOCIOPOL÷TICA DE LOS CAMPESINOS DEL ALTIPLANO DEL ORIENTE ANTIOQUE•O;SONIA NATALIA COGOLLO OSPINA - NICOLASA MARIA DURAN PALACIO - ;10.21501/22161201.3420;2021;22161201;Colombia Revista Colombiana De Ciencias Sociales;Fondo Editorial Fundacion Universitaria Luis Amigo - 
3402;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Sentidos de comunidad y construcci¢n de paz;NICOLASA MARIA DURAN PALACIO - MAGDA VICTORIA DIAZ ALZATE - ;10.22209/rhs.v8n2a10;2020;23394196;Colombia Rhs-Revista Humanismo y Sociedad;Fondo Editorial Remington - 
3403;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Distrust of the State and observance of the law among peasants in the San Nicolas Valley;NICOLASA MARIA DURAN PALACIO - SONIA NATALIA COGOLLO OSPINA - NORMAN DARIO MORENO CARMONA - ;10.1590/1806-9479.2021.216031;2020;18069479;Brasil REVISTA DE ECONOMIA E SOCIOLOGIA RURAL;Sociedade Brasileira de Economia e Sociologia Rural
3404;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;The Protective Role of Empathy and Emotional Self-efficacy in Predicting Moral Disengagement in Adolescents Separated from Illegal Armed Groups;ANYERSON STITHS GOMEZ TABARES - NICOLASA MARIA DURAN PALACIO - ;10.5093/apj2021a10;2021;11330740;Espa§a Anuario de Psicologia Juridica;Elsevier Doyma - 
3405;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Historia paralela de la Psicolog°a Cl°nica: un rastreo te¢rico-hist¢rico;NICOLASA MARIA DURAN PALACIO - DIEGO A. RESTREPO OCHOA - CLAUDIA JIMENA SALAZAR TRUJILLO - ANA EUGENIA SIERRA RODRIGUEZ;;;;;
3406;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Representaciones sociales de la miner°a - emergentes en el conflicto socioambiental del Bajo Cauca antioque§o;NICOLASA MARIA DURAN PALACIO - ;10.30827/revpaz.v12i2.11558;2020;19887221;Espa§a Revista de Paz y Conflictos;Universidad De Granada Y Junta De Andalucia - 
3407;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;MOTIVACIONES PROSOCIALES - EMPAT÷A Y DIFERENCIAS DE GêNERO EN ADOLESCENTES V÷CTIMAS DEL CONFLICTO ARMADO E INFRACTORES DE LA LEY;ANYERSON STITHS GOMEZ TABARES - NICOLASA MARIA DURAN PALACIO - ;10.4995/reinad.2020.12771;2020;21747210;Espa§a Revista Sobre la Infancia y la Adolescencia;
3408;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Narrativas de reconocimiento de adultos con discapacidad: hacia una vida independiente;MAGDA VICTORIA DIAZ ALZATE - NICOLASA MARIA DURAN PALACIO - ;10.5569/2340-5104.08.01.04;2020;23405104;Espa§a Revista Espa§ola de Discapacidad; - 
3409;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Adolescentes infractores y promoci¢n de acciones prosociales: una tarea pendiente;ALEXANDER ELIECER GALVAN MOYA - NICOLASA MARIA DURAN PALACIO - ;10.21500/16578031.3756;2019;16578031;Colombia El µgora Usb;UNIVERSIDAD DE SAN BUENAVENTURA - 
3410;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Indicadores psicol¢gicos en la conducta transgresora de normas de tr†nsito;NORMAN DARIO MORENO CARMONA - NICOLASA MARIA DURAN PALACIO - ;10.14482/i;2018;20117574;Colombia Investigaci¢n & Desarrollo;Editorial Universidad del Norte - 
3411;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;NA;NA;NA;NA;NA;NA;NA -  -  - 
3412;Nicolasa Mar°a Dur†n Palacio;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Percepci¢n de legalidad en la poblaci¢n rural del altiplano del oriente antioque§o;NICOLASA MARIA DURAN PALACIO - NORMAN DARIO MORENO CARMONA - SONIA NATALIA COGOLLO OSPINA - ;10.13140/RG.2.2.22486.04163;2016;24630004;Colombia Encuentro Nacional De Investigaci¢n Memorias;
3413;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;NA;NA;NA;NA;NA;NA;NA -  -  - 
3414;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Prosocialidad en ni§os - ni§as y adolescentes desvinculados de grupos armados ilegales: retos y reflexiones;ANYERSON STITHS GOMEZ TABARES - ;NA;2017;25004484;Colombia Memorias. Congreso Colombiano De Psicolog°a; - 
3415;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;An†lisis psico-social de las formas relacionales y estructurales del centro penitenciario y carcelario de mujeres en la ciudad de Manizales;ANYERSON STITHS GOMEZ TABARES - ;NA;2008;20116349;Colombia Revista Indago;Facultad De Ciencias Humanas Universidad Nacional De Colombia -  - 
3416;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;EL PROBLEMA ONTOL‡GICO MENTECUERPO: ®IRRESOLUBLE O MAL ENTENDIDO?;ANYERSON STITHS GOMEZ TABARES - JOSE FERNANDO OSPINA CARMONA - ANDRES FELIPE MICOLTA HENAO - ;10.21501/23461780.3672;2020;23461780;Colombia Perseitas;Fondo Editorial Funlam
3417;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Tendencias Prosociales y su Relaci¢n con la Empat°a y la Autoeficacia Emocional en Adolescentes en Vulnerabilidad Psicosocial;MARIELA NARVAEZ MARIN - ANYERSON STITHS GOMEZ TABARES - ;10.15446/rcp.v29n2.78430;2020;23448644;Colombia Revista Colombiana de Psicologia;Instituto de Estudios Pol°ticos y Relaciones Internacionales de la Universidad Nacional de Colombia - 
3418;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Motivaciones prosociales y desconexi¢n moral en adolescentes desvinculados de grupos armados ilegales;MARIA CRISTINA CORREA DUQUE - ANYERSON STITHS GOMEZ TABARES - MARIELA NARVAEZ MARIN - ;10.14482/psdc.36.3.303.6;2019;20117485;Colombia Psicolog°a desde el Caribe;Editorial Universidad del Norte
3419;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Motivaciones prosociales - empat°a y diferencias de gÇnero en adolescentes v°ctimas del conflicto armado e infractores de la ley;NICOLASA MARIA DURAN PALACIO - ANYERSON STITHS GOMEZ TABARES - ;10.4995/reinad.2020.12771;2020;21747210;Espa§a Revista Sobre la Infancia y la Adolescencia;
3420;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Hacia una explicaci¢n naturalizada del problema filos¢fico de las otras mentes;ANYERSON STITHS GOMEZ TABARES - JOSE FERNANDO OSPINA CARMONA - ANDRES FELIPE MICOLTA HENAO - ;10.21500/22563202.4269;2019;22563202;Colombia Guillermo de Ockham;UNIVERSIDAD DE SAN BUENAVENTURA
3421;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Riesgo e Ideaci¢n Suicida y su Relaci¢n con la Impulsividad y la Depresi¢n en Adolescentes Escolares;ANYERSON STITHS GOMEZ TABARES - CESAR NUNEZ - ANDRES MAURICIO GRISALES AGUIRRE - MARIA PAULA AGUDELO OSORIO;;;;;
3422;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Predictores psicol¢gicos del riesgo suicida en estudiantes universitarios;ANYERSON STITHS GOMEZ TABARES - CESAR NUNEZ - VICENTE CABALLO - ANDRES MAURICIO GRISALES AGUIRRE;;;;;
3423;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Conductas prosociales y su relaci¢n con la empat°a y la autoeficacia para la regulaci¢n emocional en adolescentes desvinculados de grupos armados ilegales;ANYERSON STITHS GOMEZ TABARES - ;NA;2019;17943108;Colombia Revista Criminalidad;Policia Nacional De Colombia -  - 
3424;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Potenciales prosociales en ni§os - ni§as y adolescentes desvinculados de grupos armados ilegales en Colombia;ANYERSON STITHS GOMEZ TABARES - ;10.5565/rev/qpsicologia.1483;2019;20144520;Espa§a Quadernos de Psicologia;Departament de Classiques - Facultat de Lletres
3425;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Mecanismos de desconexi¢n moral y su relaci¢n con la empat°a y la prosocialidad en adolescentes que han tenido experiencias delictivas;MARIELA NARVAEZ MARIN - ANYERSON STITHS GOMEZ TABARES - ;10.18800/psico.201902.010;2019;2549247;Per£ Revista de Psicologia (Peru);Unsan Marcos Pontificia Universidad Catolica Del Peru Universidad Ricardo Palma Unife Universia - 
3426;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;PROSOCIALIDAD ESTADO ACTUAL DE LA INVESTIGACI‡N EN COLOMBIA;ANYERSON STITHS GOMEZ TABARES - ;10.21501/22161201.3065;2019;22161201;Colombia Revista Colombiana De Ciencias Sociales;Fondo Editorial Fundacion Universitaria Luis Amigo -  - 
3427;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Prosocialidad en ni§os - ni§as y adolescentes desvinculados de grupos armados ilegales: retos y reflexiones para la investigaci¢n social;MARIELA NARVAEZ MARIN - ANYERSON STITHS GOMEZ TABARES - ;10.15332/22563067;2018;17949998;Colombia Diversitas : Perspectivas En Psicolog°a;Departamento Publicaciones Universidad Santo Tomas
3428;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;DE LA COSMOLOG÷A PEIRCEANA A LA EVOLUCI‡N SOCIAL. REFLEXIONES SOBRE EL AGAPISMO Y LOS HµBITOS SOCIALES EN SENTIDO EVOLUTIVO;ANYERSON STITHS GOMEZ TABARES - ;10.15332/10.15332/s0120-8462.2018.0118.02.;2018;1208462;Cuadernos De Filosofia Latinoamericana;Universidad Santo Tomas -  - 
3429;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Duelo en la infancia: la constituci¢n de la pÇrdida y la muerte en la ni§ez;ANYERSON STITHS GOMEZ TABARES - ;NA;2018;22158820;Colombia Textos Y Sentidos;Postergraph Sa -  - 
3430;ANYERSON STITHS GOMEZ  TABARES;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Conductas Prosociales en Adolescentes Desvinculados de Grupos Armados Ilegales - Pertenecientes a la Modalidad Hogar Sustituto Tutor del ICBF - en Manizales;ANYERSON STITHS GOMEZ TABARES - MARIELA NARVAEZ MARIN;;;;;
3431;Alejandra Berm£dez Zuleta;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;La cigÅe§a extraviada: una aproximaci¢n al fen¢meno del embarazo adolescente;ALEJANDRA BERMUDEZ ZULETA - ;NA;2013;1229729;Colombia Tendencias & Retos;Universidad de la Salle -  - 
3432;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Configuraci¢n identitaria en j¢venes tras la desaparici¢n forzada de un familiar;ALEXANDER ALVIS RIZZO - ALEXANDER RODRIGUEZ BUSTAMANTE - CARMEN PATRICIA DUQUE SIERRA - ;10.11600/1692715x.13229270614;2015;1692715X;Colombia Revista Latinoamericana De Ciencias Sociales;
3433;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;La desaparici¢n forzada en el marco del conflicto armado colombiano;ALEXANDER ALVIS RIZZO - ALEXANDER RODRIGUEZ BUSTAMANTE - CARMEN PATRICIA DUQUE SIERRA - ;NA;2013;0121067X;Colombia Revista De Investigaciones;Universidad Catolica De Manizales
3434;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Cognici¢n social en personas con trastorno antisocial de la personalidad: una revisi¢n te¢rica;ALEXANDER ALVIS RIZZO - CLAUDIA MARCELA ARANA MEDINA - JUAN CARLOS RESTREPO BOTERO - ;NA;2015;17944449;Colombia Revista Lasallista de Investigacion;Ediciones Universidad De Antioquia
3435;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Propuesta de rehabilitaci¢n neuropsicol¢gica de la atenci¢n - las funciones ejecutivas y empat°a en personas con diagn¢stico de trastorno antisocial de la personalidad - desvinculadas del conflicto armado colombiano;ALEXANDER ALVIS RIZZO - CLAUDIA MARCELA ARANA MEDINA;;;;;
3436;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Entre la progresi¢n y la regresi¢n: la configuraci¢n identitaria en los procesos de pÇrdida;ALEXANDER ALVIS RIZZO - CARMEN PATRICIA DUQUE SIERRA - ALEXANDER RODRIGUEZ BUSTAMANTE - ;NA;2013;20113080;Colombia Revista Ces Psicolog°a;Universidad CES - PROINVESTIGACION
3437;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;REHABILITACI‡N DE LAS FUNCIONES EJECUTIVAS Y LA COGNICI‡N SOCIAL - EN SUJETOS CON TRASTORNO DE PERSONALIDAD ANTISOCIAL - VINCULADAS AL CONFLICTO ARMADO EN COLOMBIA;ALEXANDER ALVIS RIZZO - CLAUDIA MARCELA ARANA MEDINA;;;;;
3438;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;NA;NA;NA;NA;NA;NA;NA -  -  - 
3439;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;APROXIMACI‡N TE‡RICA A LA INTERVENCI‡N PSICOSOCIAL;ALEXANDER ALVIS RIZZO - ;NA;2009;16920945;Colombia PoiÇsis: Revista Electr¢nica de Psicolog°a Social;Departamento De Publicaciones Fundacion Universitaria Luis Amigo -  - 
3440;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Relaci¢n entre Cognici¢n Social y Funciones Ejecutivas en Ni§os con Trastorno Negativista Desafiante;ALEXANDER ALVIS RIZZO - CLAUDIA MARCELA ARANA MEDINA - JUAN CARLOS RESTREPO BOTERO - ELIZABETH HOYOS ZULUAGA;;;;;
3441;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Agresi¢n y empat°a en un grupo de ni§os y ni§as diagnosticados con trastorno negativista desafiante;ALEXANDER ALVIS RIZZO - CLAUDIA MARCELA ARANA MEDINA - JUAN CARLOS RESTREPO BOTERO - ELIZABETH HOYOS ZULUAGA;;;;;
3442;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Baremaci¢n del CDI para ni§os entre 8 y 12 a§os;ALEXANDER ALVIS RIZZO - YVONNE GOMEZ MAQUET - MARIA FERNANDA SEPULVEDA ZAPATA - ;NA;2002;NA;Colombia Memorias III Congreso Iberoamericano de Psicolog°a;
3443;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Esquemas desataptativos tempranos - pautas de crianza y sintomatolog°a depresiva infantil en madres depresivas y no depresivas;ALEXANDER ALVIS RIZZO - YVONNE GOMEZ MAQUET - MARIA FERNANDA SEPULVEDA ZAPATA;;;;;
3444;Alexander Alvis Rizzo;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Fortalezas externas y consumo de sustancias en adolescentes mexicanos y colombianos;ALEXANDER ALVIS RIZZO - NORMAN DARIO MORENO CARMONA - ;NA;2017;17944724;Colombia Avances en Psicolog«a Latinoamericana;Universidad del Rosario - 
3445;Alexander Rodr°guez Bustamante;ESTUDIOS DE FEN‡MENOS PSICOSOCIALES;Configuraci¢n identitaria en j¢venes tras la desaparici¢n forzada de un familiar;ALEXANDER RODRIGUEZ BUSTAMANTE - ALEXANDER ALVIS RIZZO - CARMEN PATRICIA DUQUE SIERRA - ;10.11600/1692715x.13229270614;2015;1692715X;Colombia Revista Latinoamericana De Ciencias Sociales;
